RLS_dim_1,RLS_dim_2,RLS_dim_3,RLS_dim_4,RLS_dim_5,RLS_dim_6,RLS_dim_7,RLS_dim_8,RLS_dim_9,RLS_dim_10,RLS_dim_11,RLS_dim_12,RLS_dim_13,RLS_dim_14,RLS_dim_15,RLS_dim_16,RLS_dim_17,RLS_dim_18,RLS_dim_19,RLS_dim_20,RLS_dim_21,RLS_dim_22,RLS_dim_23,RLS_dim_24,RLS_dim_25,RLS_dim_26,RLS_dim_27,RLS_dim_28,RLS_dim_29,RLS_dim_30,RLS_dim_31,RLS_dim_32,TS_dim_1,TS_dim_2,TS_dim_3,TS_dim_4,TS_dim_5,TS_dim_6,TS_dim_7,TS_dim_8,TS_dim_9,TS_dim_10,TS_dim_11,TS_dim_12,TS_dim_13,TS_dim_14,TS_dim_15,TS_dim_16,TS_dim_17,TS_dim_18,TS_dim_19,TS_dim_20,TS_dim_21,TS_dim_22,TS_dim_23,TS_dim_24,TS_dim_25,TS_dim_26,TS_dim_27,TS_dim_28,TS_dim_29,TS_dim_30,TS_dim_31,TS_dim_32
0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669,0.17677669
-0.002761811,-0.020356558,-0.015409111,-0.0038898615,0.0018899539,-0.013447063,-0.02519261,-0.007935357,-0.011090804,-0.013226494,-0.0008185718,-0.014716404,0.0007379418,-0.01009723,-0.01894356,-0.013373008,0.0011033822,-0.0388074,-0.012423012,-0.030525243,-0.015854646,0.012843743,-0.00737239,-0.0023112562,0.004899327,-0.018765198,-0.0012672413,-0.0055361474,-0.0098001575,-0.009394325,-0.0034712688,0.041892234,-0.0013958863,-0.019278169,-0.012799427,-0.012429923,-0.0037738644,-0.010917178,-0.020125091,-9.990574e-05,-0.009859344,-0.012331927,-0.0019725254,-0.014215391,0.0057221595,-0.01035623,-0.019346416,-0.005589539,0.002574402,-0.040270828,-0.012472756,-0.02832786,-0.015497998,0.018765016,-0.0044503305,-0.0040250216,-0.0011791494,-0.013773195,-0.005944633,-0.002827643,-0.017914757,-0.006454386,0.0023625474,0.044189155
0.09955185,-0.10741977,-0.04638512,0.01402898,-0.02104396,0.01037033,-0.010339895,-0.008593515,-0.027679902,-0.005988446,0.042289604,-0.004197714,0.030244038,-0.01756642,-0.019114597,-0.011533145,0.03132303,-0.070565596,-0.041053746,-0.07773798,-0.0021191102,0.07452395,-0.0009855047,-0.017237416,0.024540298,-0.028732948,-0.0028243526,0.045538746,-0.014399323,0.085909165,0.06135234,0.19834416,0.09859638,-0.10634607,-0.045824558,0.01663769,-0.015899146,0.010592452,-0.005372055,-0.015992895,-0.022718117,-0.018338457,0.036588773,-0.002760172,0.029796084,-0.012779023,-0.008442387,-0.010435268,0.022754798,-0.07543823,-0.046185456,-0.07355404,-0.0018290058,0.080518484,0.00035233796,-0.019581376,0.016462073,-0.035359047,-4.6774745e-05,0.04580751,-0.025237858,0.08562182,0.06846598,0.19490463
0.086947486,-0.124299206,-0.081938535,0.061484993,-0.0074136765,0.038600225,0.030468024,-0.061210915,-0.028898558,-0.009304675,0.0400655,-0.014424764,0.05377443,-0.039130688,0.027123662,-0.04696983,-0.020241031,-0.12394968,-0.087520935,-0.18155186,-0.019623116,0.07072586,0.019203434,-0.073669374,-0.00111607,-0.123780385,-0.021375079,0.038185216,-0.026155226,0.11001729,0.038178287,0.20630206,0.08638036,-0.12567115,-0.086216986,0.07173028,-0.0032802,0.036204185,0.03014256,-0.051921338,-0.032287564,-0.012318492,0.034847826,-0.01327832,0.056864925,-0.040915485,0.026864275,-0.043479517,-0.015705913,-0.1190328,-0.092720866,-0.18112862,-0.01396361,0.06884009,0.019112706,-0.08013571,-0.0072491914,-0.117052436,-0.027020812,0.040345907,-0.02957064,0.10456404,0.030910373,0.21381354
0.08826412,-0.13180846,-0.054265514,0.13389584,-0.00018459652,0.05521992,0.058253378,-0.07303477,-0.049266458,-0.008505542,0.06820589,-0.05028947,0.1289232,-0.091458,0.012260683,-0.064753264,-0.034276072,-0.16312495,-0.14112374,-0.26666266,-0.019798761,0.058850456,0.068125166,-0.09782507,-0.011746136,-0.19503446,-0.0012531648,0.059728835,-0.07508674,0.18408142,0.004804723,0.18832755,0.08975023,-0.13594866,-0.058347702,0.13999252,-0.002837889,0.047861252,0.054973394,-0.0737617,-0.037510157,-0.00523293,0.060786843,-0.04933241,0.12788498,-0.09328884,0.014107555,-0.06602961,-0.03718847,-0.16775322,-0.13519299,-0.264634,-0.023217015,0.06887376,0.05948013,-0.09314637,-0.0024686754,-0.19408351,0.0013071895,0.051362872,-0.07830542,0.18376392,0.0063023567,0.1829133
0.11091316,-0.1707296,-0.038265303,0.19821146,-0.010492894,0.036113996,0.09061083,-0.05408868,-0.054139197,0.04923052,0.075856544,-0.08208166,0.18364178,-0.17585067,-0.013812526,-0.057462927,-0.04424796,-0.16919959,-0.18603063,-0.35252124,-0.03470818,0.080315486,0.12759152,-0.08880013,-0.011839192,-0.22102608,0.014311458,0.049705315,-0.13959806,0.24015419,-0.018522214,0.13397315,0.10615349,-0.17516387,-0.047182083,0.20339206,-0.012296051,0.035560004,0.08045462,-0.06495172,-0.05328645,0.046959043,0.06528914,-0.090492815,0.17719008,-0.16975297,-0.005323738,-0.060127974,-0.03786713,-0.17138731,-0.17887211,-0.35171533,-0.033020675,0.09640384,0.13095832,-0.09196238,0.011851251,-0.21443367,0.020635784,0.04667437,-0.14275682,0.2380063,-0.008984327,0.12928534
0.12625358,-0.19634242,-0.020992,0.23714027,-0.027408974,0.010163779,0.10578008,-0.052064937,-0.044874426,0.07086688,0.056379348,-0.10637299,0.21158066,-0.20384003,-0.010134736,-0.05373115,-0.012819604,-0.1802332,-0.22425759,-0.361049,-0.049603887,0.09437058,0.1801708,-0.07749818,0.023434402,-0.21234271,0.03654392,0.05682252,-0.18879612,0.2567345,-0.028650505,0.12285977,0.12632489,-0.19373989,-0.0045107603,0.22976536,-0.016566753,0.015430495,0.10920316,-0.051315308,-0.04825547,0.064759254,0.066049576,-0.10157132,0.21437362,-0.20641816,-0.0028610528,-0.047311902,-0.017013907,-0.17885208,-0.21353853,-0.36910653,-0.05428447,0.10023224,0.18275249,-0.0724318,0.020142257,-0.2111319,0.035479367,0.06740022,-0.1884129,0.25828665,-0.031255126,0.12107611
0.16558562,-0.20650426,-0.0033967881,0.27025187,0.010193826,-0.030080851,0.12196757,-0.029616805,-0.048984494,0.09528207,-0.008703292,-0.11546659,0.1979705,-0.2169816,0.007427098,-0.043563772,0.018121162,-0.1774536,-0.257912,-0.40095958,-0.09202903,0.15592165,0.22149764,-0.017465238,0.01086252,-0.2031876,0.056055132,0.06559452,-0.2144726,0.2676233,-0.04586327,0.105216645,0.16618973,-0.20425653,-0.0025911331,0.26619023,0.010354668,-0.030819058,0.12058276,-0.014542699,-0.04813495,0.09267199,-0.0026339889,-0.120654374,0.2102083,-0.21467152,0.008729994,-0.053230047,0.013967872,-0.17129135,-0.24338537,-0.40642655,-0.087120086,0.15120268,0.21778214,-0.020245224,0.02198404,-0.21109304,0.05087328,0.06487268,-0.217785,0.26826578,-0.0321517,0.10393238
0.16219497,-0.21687359,-0.0077222213,0.2716263,0.038580842,-0.054079004,0.13535613,-0.01052649,-0.03375761,0.0940701,-0.03938816,-0.14826956,0.21638997,-0.22943561,0.02290229,-0.04984949,0.024228403,-0.15810727,-0.24491534,-0.40843752,-0.09615016,0.17985626,0.23601659,-0.0011971814,0.029987536,-0.20189662,0.060611185,0.057199445,-0.25020114,0.27924186,-0.021126842,0.101015516,0.1738593,-0.2141738,0.000859499,0.27956912,0.030701354,-0.049366325,0.13137567,-0.0013082027,-0.0455891,0.09686041,-0.046001434,-0.1337921,0.20697829,-0.22531843,0.027434587,-0.047293425,0.02783382,-0.17205334,-0.25580746,-0.4136448,-0.10116312,0.17065501,0.22894824,0.00079256296,0.024770737,-0.20066023,0.06547308,0.06493598,-0.242064,0.27868694,-0.031276464,0.09964275
0.17887314,-0.19288045,-0.004108538,0.2757988,0.0374701,-0.05580774,0.13530518,-0.0041502984,-0.0502557,0.08865473,-0.052472416,-0.1552341,0.23485407,-0.23064229,0.04020599,-0.05711855,0.049831152,-0.17165098,-0.25881422,-0.41142386,-0.114881866,0.16978906,0.23779665,0.012922317,0.040914085,-0.20322965,0.08475582,0.06416118,-0.26064664,0.28346223,-0.007198181,0.099003494,0.18133807,-0.21113276,-0.006225586,0.28406578,0.03767526,-0.055609047,0.13571972,-0.005278349,-0.05053471,0.09845233,-0.059203148,-0.1500352,0.22760178,-0.22047365,0.02519542,-0.06024003,0.040339768,-0.16224599,-0.2640552,-0.4145521,-0.113865316,0.1699369,0.2313081,0.027317196,0.03650689,-0.19795859,0.08628249,0.06022954,-0.26566935,0.27635586,-0.007858038,0.09964752
0.1810487,-0.2093485,-0.0066582095,0.28034776,0.03561071,-0.06130621,0.1254976,0.00196805,-0.06992908,0.11027897,-0.06516684,-0.16472588,0.23609653,-0.21671759,0.017578278,-0.056447256,0.034111798,-0.15838118,-0.27104092,-0.42834353,-0.11219023,0.1696817,0.22154683,0.045478262,0.035330623,-0.1925978,0.092391506,0.060747527,-0.2553125,0.28854415,-0.010641253,0.09555606,0.18190765,-0.21107149,-0.0077650547,0.28575742,0.039600223,-0.05731368,0.13423133,-0.00051784515,-0.053914726,0.1031425,-0.06744754,-0.15578216,0.23265906,-0.21846783,0.02794084,-0.06385708,0.042578578,-0.16263795,-0.26942825,-0.41955554,-0.11403155,0.17747426,0.23216367,0.035404682,0.034819365,-0.19347972,0.08949256,0.057452798,-0.26724517,0.2772423,-0.00471282,0.097598076
0.19454405,-0.22164948,-0.009845138,0.28900912,0.042457987,-0.0680781,0.13590792,0.0026442995,-0.05613313,0.11280503,-0.07314562,-0.15567295,0.23744275,-0.20908672,0.019565918,-0.06574743,0.051132377,-0.15486953,-0.27492166,-0.42967957,-0.11776044,0.19331248,0.2487822,0.04392721,0.0078022815,-0.18553764,0.09157268,0.052098565,-0.26882058,0.26134816,-0.009216815,0.09774815,0.18801618,-0.21502733,-0.009843826,0.28650093,0.033403665,-0.065678716,0.1335311,0.010629892,-0.056105837,0.114179134,-0.07443786,-0.16013569,0.23318425,-0.22147179,0.024747044,-0.061929226,0.052214563,-0.15305209,-0.27757514,-0.42413163,-0.122742,0.19021392,0.23707497,0.04568523,0.026142716,-0.19304305,0.09331632,0.0565933,-0.2609849,0.2732514,-0.0056214333,0.09716034
0.19049262,-0.21483114,-0.018986806,0.27567923,0.034614265,-0.052741576,0.13034557,0.009841144,-0.06147152,0.12194647,-0.093818456,-0.16291758,0.22272764,-0.19747716,0.025116652,-0.06390289,0.0594362,-0.1600201,-0.286322,-0.42866468,-0.122932345,0.20512004,0.2441402,0.041825797,0.031490345,-0.19491215,0.105121635,0.055838145,-0.27361083,0.2754411,0.0054264115,0.092107885,0.18919063,-0.21308446,-0.01426816,0.2867447,0.03799346,-0.06649065,0.13328862,0.015718699,-0.058910325,0.11714506,-0.08322787,-0.16832823,0.2374062,-0.21551454,0.026625395,-0.06459284,0.056656837,-0.15344667,-0.2800448,-0.42954934,-0.121451855,0.19855261,0.23729444,0.053951263,0.02399379,-0.18852252,0.097789764,0.05544913,-0.26182985,0.2707163,-0.0034475327,0.096385
0.19659112,-0.20606998,-0.012181418,0.2805033,0.029880276,-0.082513735,0.14050609,0.015288328,-0.06184223,0.10247701,-0.080584094,-0.17926049,0.23321714,-0.211904,0.0254232,-0.08336346,0.06248259,-0.14032553,-0.29048634,-0.4375102,-0.117677696,0.20825548,0.24256875,0.06378881,0.024811335,-0.1815535,0.08891089,0.060580388,-0.25941712,0.2709567,-7.505948e-05,0.09211031,0.18881953,-0.21482801,-0.017378569,0.28823417,0.039194226,-0.06655365,0.13200462,0.02135539,-0.062120534,0.120838165,-0.08602619,-0.17366189,0.24028158,-0.21467763,0.028106362,-0.06322336,0.0587337,-0.15116,-0.28541064,-0.43222666,-0.120123565,0.20257807,0.23382616,0.061350763,0.02172494,-0.18711406,0.09782457,0.054424286,-0.26191616,0.2678517,-0.0020735264,0.09581089
0.18761769,-0.2168293,-0.025718894,0.2875312,0.04820069,-0.07848874,0.119288675,0.011939469,-0.06169856,0.119682565,-0.08265289,-0.17424889,0.24065006,-0.21984997,0.037487306,-0.06358681,0.06539774,-0.14737685,-0.27888915,-0.44208816,-0.112330504,0.21331388,0.24131905,0.051435802,0.021949494,-0.17526159,0.08557337,0.046139963,-0.26694196,0.26765835,-0.0024698668,0.08943525,0.18963277,-0.21310997,-0.020074844,0.29038078,0.040195793,-0.06736624,0.13323528,0.021755695,-0.06206064,0.12075806,-0.092695236,-0.1746968,0.23807101,-0.21553278,0.02927345,-0.06470966,0.05698371,-0.15072799,-0.28838015,-0.43370986,-0.12058067,0.20486808,0.2346859,0.062029243,0.019712329,-0.18402845,0.09936619,0.052099347,-0.26166677,0.26782918,-0.002405405,0.09568405
0.1982904,-0.2219776,0.00088696927,0.29110363,0.03651594,-0.05469647,0.13549677,0.021588579,-0.06300805,0.12692747,-0.08179344,-0.18220697,0.22995056,-0.21553032,0.021820383,-0.08078288,0.06862301,-0.14892602,-0.28536308,-0.45008993,-0.12212554,0.19205865,0.2257062,0.06577277,0.015328429,-0.18598753,0.097140156,0.05703851,-0.25270241,0.26872057,0.0075230272,0.08507905,0.19135332,-0.21452832,-0.02015829,0.2903968,0.03867501,-0.06847614,0.13392073,0.019975185,-0.06187731,0.12248564,-0.09355044,-0.17398167,0.23913844,-0.21603984,0.027384162,-0.06633282,0.057308793,-0.14854288,-0.2880212,-0.43255448,-0.121846795,0.20355058,0.2360673,0.06342721,0.019888043,-0.18475938,0.100213766,0.052108288,-0.26338768,0.2682457,-0.0018103123,0.096178055
0.19571789,-0.2246849,-0.020595158,0.3023085,0.05098222,-0.063547164,0.12770036,0.04501752,-0.06510984,0.11429849,-0.09188359,-0.16971949,0.230224,-0.2178245,0.01873061,-0.0706603,0.05048011,-0.15129384,-0.2938884,-0.42308435,-0.10759609,0.20703177,0.23572384,0.06146711,0.012129661,-0.19711158,0.11521742,0.04598505,-0.27009872,0.25833556,0.004064947,0.09591729,0.19294596,-0.21425605,-0.022150517,0.2900346,0.038688123,-0.06918073,0.1331268,0.021602392,-0.062527806,0.123735905,-0.09556568,-0.17473984,0.24062368,-0.21556687,0.02591616,-0.06679869,0.058506846,-0.1480298,-0.28807437,-0.43323612,-0.12150568,0.20490456,0.23577833,0.06512201,0.01956284,-0.18496728,0.10075319,0.05216086,-0.2639413,0.2683723,-0.0011401176,0.095490456
0.19317226,-0.21484704,-0.010984335,0.29184803,0.045680385,-0.053041022,0.12170585,0.035154212,-0.061606117,0.11519291,-0.0932529,-0.17262088,0.25536594,-0.22146119,0.0046116468,-0.068640426,0.034704357,-0.13975114,-0.28034127,-0.43119237,-0.12961319,0.21898238,0.23782155,0.062665515,0.029310122,-0.19187447,0.11111593,0.060880654,-0.26285368,0.26212993,0.0044009103,0.09348808,0.19339895,-0.21482277,-0.021758556,0.28906304,0.038891554,-0.06927347,0.13311446,0.022954464,-0.06281915,0.12426567,-0.09515488,-0.17623901,0.24165702,-0.2151407,0.025842547,-0.066141605,0.05974734,-0.14677191,-0.2890997,-0.43431783,-0.12150651,0.20509577,0.23608613,0.06628066,0.019489765,-0.18480891,0.10066402,0.052267313,-0.2648244,0.26804948,-9.250641e-05,0.09507179
0.18498626,-0.20584656,-0.02521337,0.31676197,0.026706072,-0.067253105,0.12094378,0.028208103,-0.06537666,0.124901466,-0.09513301,-0.17502847,0.23891601,-0.21050893,0.031176629,-0.07138262,0.0701173,-0.15422696,-0.28787616,-0.4333427,-0.12616915,0.19735356,0.23240176,0.073666774,0.03276924,-0.18291506,0.099640206,0.033392765,-0.26275024,0.27332252,0.0004919288,0.10201782,0.19424331,-0.21503687,-0.02244091,0.28985846,0.040076613,-0.070160925,0.13330847,0.021442413,-0.062429428,0.12463236,-0.09850502,-0.17618787,0.24146137,-0.21412146,0.025583327,-0.068302155,0.060436845,-0.1459341,-0.28831553,-0.43422675,-0.1224367,0.20623541,0.23593974,0.068228185,0.019168735,-0.1861291,0.10116291,0.052342176,-0.2653718,0.26785874,0.0011415482,0.09478092
0.200316,-0.22214897,-0.02692514,0.28833678,0.04763283,-0.0788685,0.1355974,0.014324994,-0.07581786,0.11932486,-0.10624763,-0.1816847,0.24010679,-0.21929805,0.021838615,-0.057720475,0.08395998,-0.14350493,-0.2969086,-0.4381444,-0.09667122,0.19987267,0.22894073,0.06093548,0.018657008,-0.1786807,0.10032228,0.058654267,-0.2579093,0.2741598,0.013111626,0.084666975,0.19432354,-0.2153871,-0.023915768,0.2897436,0.039726138,-0.06958747,0.13330686,0.022673845,-0.063785955,0.1245842,-0.09859216,-0.17861581,0.24324524,-0.21267569,0.026361823,-0.06887436,0.060753822,-0.14468384,-0.29069054,-0.43458724,-0.1219213,0.20625901,0.23467112,0.06965369,0.018678427,-0.18579006,0.10186744,0.051134706,-0.26626277,0.26658165,0.0019936562,0.0947113
0.19502363,-0.21916339,-0.022622604,0.29689556,0.04633071,-0.08103392,0.13959694,0.019829435,-0.052634597,0.11769739,-0.110221684,-0.16706303,0.23861519,-0.20613863,0.023981512,-0.06469625,0.05676457,-0.14349043,-0.2957277,-0.4301335,-0.111486,0.21332891,0.22883008,0.07259165,0.009238295,-0.1841418,0.096019864,0.05262582,-0.27462825,0.26644805,-0.0011292004,0.09528565,0.19423306,-0.2146573,-0.022077799,0.28936845,0.04112476,-0.07032931,0.13303596,0.025445938,-0.06377992,0.123961926,-0.099369645,-0.1792326,0.24297827,-0.21361887,0.027428806,-0.06741619,0.061160445,-0.14587545,-0.29123747,-0.43462825,-0.121291995,0.20747256,0.23487997,0.07035953,0.019228935,-0.1844418,0.101427555,0.05184281,-0.26691294,0.26728272,0.00085926056,0.095293045
0.18392001,-0.2242691,-0.028361047,0.28918314,0.04754964,-0.055865403,0.13078026,0.034130096,-0.06773092,0.117490195,-0.08999565,-0.18281856,0.24111909,-0.22306524,0.03716488,-0.056238845,0.09108126,-0.14047666,-0.281912,-0.43367356,-0.12530395,0.1939418,0.25367957,0.071555175,0.016418114,-0.1746287,0.111164615,0.04990354,-0.2654715,0.26945892,0.011213415,0.103052594,0.19452322,-0.21588612,-0.021022797,0.2890554,0.040084302,-0.07117069,0.13315094,0.025912285,-0.063541636,0.12472963,-0.099221945,-0.17896318,0.24354383,-0.214198,0.027576089,-0.0668354,0.06235683,-0.14457512,-0.29207683,-0.4341035,-0.12198889,0.20743537,0.23486805,0.07118416,0.018293738,-0.18531895,0.10131955,0.05191517,-0.26710534,0.26726866,0.0007658005,0.09564972
0.18181878,-0.22181979,-0.007900493,0.2799857,0.06267751,-0.08208973,0.13127123,0.021141913,-0.072063446,0.1300266,-0.07769486,-0.18163416,0.25204152,-0.22194406,0.027302992,-0.07318687,0.051864635,-0.14633973,-0.29003507,-0.44154814,-0.12757732,0.21577993,0.21857622,0.08467819,0.020372914,-0.17429022,0.11004643,0.052829307,-0.2634462,0.2736251,0.009666377,0.084220774,0.1946156,-0.2161839,-0.021016598,0.28884047,0.039893627,-0.07160008,0.13307524,0.027864218,-0.06380038,0.1258502,-0.099338055,-0.17864215,0.24228007,-0.21508086,0.027433634,-0.06616688,0.06381512,-0.14388943,-0.29283202,-0.4349084,-0.12236786,0.20911407,0.23494983,0.07130122,0.017280102,-0.18559235,0.100764275,0.05245483,-0.2662127,0.26725483,0.0004005432,0.095394135
0.19146314,-0.21940061,-0.0015743114,0.29530174,0.026469853,-0.06298625,0.1276074,0.025012517,-0.0613849,0.117787234,-0.10997997,-0.17631677,0.24385625,-0.2145456,0.032129038,-0.06994132,0.052566856,-0.13219358,-0.29584357,-0.43778363,-0.12048124,0.20917147,0.25159138,0.063137956,0.03191496,-0.1794652,0.09753731,0.05736041,-0.27695996,0.25073683,0.0037274857,0.10664852,0.19464874,-0.21750283,-0.02006197,0.28936535,0.04004246,-0.07187188,0.13332063,0.028961658,-0.06348005,0.12578297,-0.09975207,-0.17882681,0.24141705,-0.21579254,0.029199302,-0.06577587,0.06443572,-0.14364576,-0.29368675,-0.43513846,-0.12209058,0.20999289,0.23440242,0.0724144,0.016354084,-0.18594968,0.10011852,0.052515507,-0.26596093,0.26642585,-0.00012588501,0.09535313
0.19721946,-0.22645332,-0.01026685,0.30191693,0.048068117,-0.061114613,0.12524655,0.025824975,-0.06167295,0.12634255,-0.095084935,-0.16600105,0.23389348,-0.22812945,0.032905463,-0.0794286,0.0640883,-0.14126717,-0.2776363,-0.4402143,-0.12602837,0.20921916,0.22650954,0.073004596,0.013408554,-0.19324234,0.108093634,0.026003592,-0.2712949,0.26270342,-0.009258387,0.10036604,0.19445193,-0.21864653,-0.019217968,0.2896592,0.0393942,-0.07239908,0.13377374,0.029178381,-0.06380314,0.12610531,-0.10019934,-0.17896438,0.24117088,-0.21645272,0.03042543,-0.06557655,0.063964844,-0.14239693,-0.29464316,-0.43477917,-0.12171447,0.20941162,0.23367429,0.07328379,0.01600933,-0.18683904,0.09922397,0.052621722,-0.26643562,0.26631117,-0.00072574615,0.09582806
0.18470974,-0.22537823,-0.008360766,0.29389006,0.04146045,-0.06900075,0.13319479,0.029815836,-0.056120742,0.12964018,-0.09893374,-0.19388434,0.23572713,-0.22502483,0.007918378,-0.06403347,0.040688448,-0.1379623,-0.29888484,-0.42574504,-0.12714009,0.21284127,0.23207839,0.07145328,0.015135809,-0.19069327,0.094076,0.056557823,-0.27147526,0.26276776,0.005743412,0.094042316,0.1943326,-0.21947718,-0.019382,0.28927386,0.039603293,-0.07281363,0.13381708,0.02917409,-0.063870504,0.12589598,-0.10034776,-0.17875159,0.24098557,-0.21681535,0.031356215,-0.06567478,0.064207315,-0.14200926,-0.29495943,-0.43442988,-0.12209976,0.20935321,0.23335385,0.07404983,0.01597011,-0.18774587,0.098984,0.053276896,-0.26702952,0.26649475,-0.0001296997,0.09541321
0.1999568,-0.21117273,-0.019694565,0.29441997,0.059630446,-0.07098023,0.12340854,0.025388027,-0.05645012,0.12133286,-0.098787345,-0.19045892,0.236405,-0.22677903,0.029775426,-0.06354751,0.06379334,-0.14690389,-0.30024087,-0.43795627,-0.13922119,0.19777532,0.22226451,0.08201629,0.008409277,-0.18984301,0.09980835,0.07393122,-0.25016865,0.27169213,-0.00062571076,0.08414007,0.19420218,-0.21956062,-0.019322872,0.28924328,0.04005432,-0.0727343,0.13330007,0.030212402,-0.063904,0.12624216,-0.10076094,-0.17876983,0.24068266,-0.21698236,0.03199351,-0.065335274,0.06503487,-0.14231825,-0.29486358,-0.4351387,-0.1223284,0.2106998,0.23330712,0.07465339,0.0156053305,-0.18770379,0.098501444,0.053531885,-0.26641512,0.26629162,-0.00038671494,0.09520054
0.19932607,-0.22572252,-0.018269364,0.2972549,0.03232382,-0.07774051,0.11541617,0.029013276,-0.036289256,0.11665809,-0.10891239,-0.18443996,0.2449685,-0.21359353,0.030531429,-0.059647724,0.057579074,-0.13521527,-0.28639293,-0.43886623,-0.122446,0.21181668,0.23577866,0.0790989,0.009015299,-0.18193127,0.10065572,0.051392242,-0.2673114,0.26952878,0.009760967,0.095957704,0.1943171,-0.21988869,-0.019299507,0.28934377,0.039997995,-0.072879076,0.13336056,0.030150652,-0.06384356,0.12636375,-0.101350546,-0.17855895,0.2407732,-0.2170304,0.032247484,-0.06602764,0.06547022,-0.14191675,-0.29509008,-0.4351778,-0.122579455,0.21075463,0.2330885,0.07554734,0.0155164,-0.18820441,0.09882605,0.053518534,-0.26632214,0.26580977,-0.00034427643,0.09538269
0.20732467,-0.22435498,-0.030383807,0.28441072,0.028018713,-0.07921645,0.12252346,0.045955405,-0.07417937,0.113663316,-0.1069642,-0.16597688,0.2529741,-0.21744385,0.043948144,-0.07333596,0.07517944,-0.14512466,-0.3055137,-0.43571234,-0.11943675,0.19650269,0.23417951,0.06921569,0.009245508,-0.18859555,0.09634496,0.046397563,-0.25023603,0.27441558,-0.01069636,0.09066458,0.19452405,-0.22085619,-0.019462585,0.28961504,0.039670825,-0.07321739,0.133299,0.030269384,-0.063873336,0.12684679,-0.1023711,-0.17846274,0.2400927,-0.21750832,0.03251195,-0.06632042,0.065306425,-0.14084005,-0.29513383,-0.4352653,-0.122855306,0.21117067,0.23262644,0.075950384,0.014823198,-0.18868685,0.098600745,0.05400741,-0.26600552,0.26568723,-0.00080156326,0.09539223
0.20840453,-0.21311215,-0.019240366,0.28879887,0.038172703,-0.06957071,0.13140783,0.040930342,-0.0582626,0.11550779,-0.092437774,-0.18172418,0.23894508,-0.22962207,0.027505707,-0.055324435,0.05511289,-0.13637875,-0.29131916,-0.43229032,-0.11259171,0.21938522,0.23767465,0.08806351,0.019501483,-0.19258685,0.101912536,0.0448725,-0.27274537,0.2611694,0.007026398,0.09322555,0.19462824,-0.22127295,-0.01928091,0.28958613,0.039762318,-0.07333863,0.132828,0.030407429,-0.06372793,0.12680674,-0.1024555,-0.17862773,0.23997319,-0.21761823,0.032667637,-0.06614399,0.065829515,-0.14059782,-0.29508734,-0.43593717,-0.12299824,0.21142101,0.23284101,0.07670379,0.014669657,-0.18866539,0.09831667,0.05407107,-0.26570296,0.26542926,-0.0007843971,0.09507179
