dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,Value
0.17337766,-0.050290357,-0.122694835,0.111344695,0.12908512,0.5146685,0.33731475,0.080785,0.17202437,0.2319621,-0.043648798,0.5863202,0.17371601,0.0639956,-0.099688,0.25459683,0.09110020101070404
0.37723744,0.0075178347,0.12524982,0.27936387,0.07469648,0.40898493,0.49077472,0.2510944,0.033747226,0.33588594,0.039094985,0.3509378,-0.09419336,-0.028285783,0.0910962,-0.17473462,0.38874509930610657
0.43796515,-0.16315693,0.01846103,0.18538746,0.09955611,0.48459527,0.33976904,0.270504,0.15752767,0.23164372,-0.061447635,0.30731782,0.10006981,-0.2947468,-0.18715973,-0.06989496,0.41643986105918884
0.32697237,0.07275159,0.06376193,0.20614313,-0.025595786,0.47360438,0.4203647,0.24474025,0.07305014,0.3965649,-0.039310805,0.30728856,-0.14917547,0.22314471,0.075498566,-0.2082223,0.24844174087047577
0.25355986,0.073431395,-0.28005695,0.26511642,0.36148223,0.40631357,0.0029890258,0.15099251,0.4034801,0.31214625,0.026158337,0.385412,-0.016655542,0.22492358,0.025724916,0.045176443,0.22940275073051453
0.46250817,0.101631396,0.1170511,0.12321828,-0.027010849,0.37429744,0.32876685,0.17692399,0.030954702,0.43164268,-0.063261,0.2548497,-0.0850691,0.43119073,0.12984803,0.020222217,0.006880644243210554
0.5581192,0.13856512,0.23744573,0.24738365,0.046238147,0.18960324,0.3007454,0.32872292,0.3965597,0.20769656,0.11453701,0.18452263,-0.13780081,-0.13963062,0.022286618,-0.16906324,0.37080830335617065
0.5454689,-0.077927545,0.18949248,0.22260089,-0.019150548,0.5150843,0.21651375,0.2883087,0.28244585,0.09433366,0.074968904,0.28275084,0.122999534,-0.022821486,-0.057569988,-0.14848137,0.4331595301628113
0.3795105,0.24519235,0.112918414,-0.031292118,-0.14126906,0.0543372,0.10553364,0.38291004,0.50672024,0.033329003,0.11706746,0.36171603,0.076788664,0.381307,0.2145985,-0.04113718,0.06416412442922592
0.38812715,0.25573486,0.14331698,0.21676423,0.03764052,0.13020709,0.47632986,0.3229721,0.2500412,0.21255937,-0.017762512,0.35479316,-0.11508689,0.15040348,0.24346854,-0.19447282,0.27608007192611694
0.41728866,-0.063384995,0.15866868,0.40031195,0.26228127,0.37010136,0.44605538,0.29456866,0.14710367,0.21166895,0.11841719,0.10886454,-0.011336928,-0.12738161,-0.06587749,-0.17864142,0.5196759700775146
0.46955448,-0.00043657853,0.03957485,0.27620184,0.17094646,0.44974527,0.4032261,0.2922802,0.24316694,0.15249535,0.122928396,0.31799158,0.14006622,0.018857792,0.019572522,-0.056391,0.40375789999961853
0.48096046,0.008086216,0.12705694,0.37886798,0.31048298,0.3011174,0.2377053,0.32007912,0.37098333,0.12532821,0.18524925,0.08465025,0.05063598,-0.12222097,0.034828383,-0.22218831,0.5925428867340088
0.49430215,-0.1494842,0.17674583,0.29982543,0.22333533,0.36305538,0.1851113,0.3001507,0.21481316,0.26387233,0.04123272,0.42173696,0.040561207,-0.023592364,0.00037434555,-0.09275521,0.48071712255477905
0.48459265,-0.099046394,0.14976095,0.35358554,0.28135487,0.39678958,0.22254768,0.32546094,0.23128171,0.20049594,0.07228333,0.15222573,0.030809576,-0.19026192,-0.03594007,-0.23521455,0.618948221206665
0.47739655,-0.07020358,0.22541209,0.2921858,0.18251309,0.39166787,0.3749249,0.30615246,0.1757675,0.23996702,0.11544442,0.16189703,-0.014078991,-0.06976118,0.1128391,-0.25328693,0.5724262595176697
0.50445366,-0.01843173,0.014293408,0.35609075,0.24074847,0.3940913,0.3087022,0.31311694,0.18980284,0.19161351,0.1797748,0.24283077,0.037738945,-0.0866271,0.09988174,-0.16924353,0.5290893316268921
0.58910817,-0.0034510347,0.213127,0.290963,0.1140748,0.33753252,0.35620475,0.3141588,0.2443257,0.17100716,0.12657593,0.16314813,-0.0001783856,-0.014627518,0.043109268,-0.19154248,0.45522788166999817
0.36573485,-0.009427501,0.08859425,0.3886855,0.21000782,0.5507779,0.39986518,0.18369408,0.30015263,0.097165175,0.16366157,-0.01923991,-0.034695037,0.047479346,-0.02055272,-0.18857406,0.49034175276756287
0.6075143,-0.009739969,0.20392126,0.31120405,0.09430077,0.30157715,0.30122226,0.2774728,0.29795623,0.22134684,0.13339427,0.16156788,-0.0019422458,-0.15337299,-0.06273002,-0.12529781,0.40445271134376526
0.51745766,-0.042337127,0.16787843,0.3445473,0.3119126,0.30477846,0.2748807,0.35357556,0.31717056,0.09608502,0.107811265,0.14830421,0.013050107,-0.10646174,0.057093903,-0.18596722,0.599804162979126
0.4834219,-0.11661892,0.18236065,0.29950434,0.1886632,0.3184801,0.3285826,0.34551528,0.29686892,0.11270738,0.119508356,0.1707972,-0.0141047,-0.25424173,0.027311884,-0.23558992,0.6261253952980042
0.3912449,-0.19712867,0.085633986,0.3756478,0.33877468,0.4194737,0.30558887,0.28045818,0.2354671,0.0568971,0.13391416,0.017365541,-0.05468181,-0.2676186,-0.08292134,-0.19609481,0.6579791307449341
0.35451454,-0.22212669,0.185617,0.2773987,0.3705816,0.35619798,0.18717806,0.3504331,0.11641059,0.16885236,0.0037852912,-0.091591366,-0.050916318,-0.38948637,0.009214944,-0.2944247,0.7550413608551025
0.2551254,-0.30244422,-0.02406565,0.33436257,0.18604346,0.5051259,0.21832375,0.17478304,0.041548096,-0.12604977,0.023558958,0.036964983,0.07246229,-0.502155,-0.15895666,-0.24671529,0.6803296208381653
0.43564957,0.02433762,0.10633241,0.30998,0.29533488,0.18831751,0.42350906,0.2684179,0.37680063,0.05637765,0.08683372,0.097798176,-0.08866152,-0.33319685,0.05833592,-0.20876524,0.585490345954895
0.25293335,-0.04336948,-0.013428944,0.3995986,0.3375081,0.3947729,0.36686653,0.29166016,0.31783244,0.06880309,0.17274404,0.015031213,-0.021590931,-0.3409916,-0.023497976,-0.17821087,0.6391088962554932
0.491424,-0.11447832,0.2328846,0.3526672,0.24156429,0.22820993,0.21827315,0.35924774,0.368835,0.13519599,0.124253094,0.099379785,0.005479444,-0.21137856,0.14144008,-0.18789355,0.6444931030273438
0.50742745,0.032972544,0.12790486,0.3834147,0.34106985,0.26695064,0.30857095,0.24968982,0.2916365,0.1689736,0.090306625,0.27023336,0.007856447,-0.0050878064,0.16512404,-0.103791565,0.5034855604171753
0.23260845,-0.14681275,0.09605246,0.39951175,0.28077713,0.4954909,0.339751,0.32060814,0.19039713,0.099018484,0.10073243,0.18494214,-0.0078770965,-0.14729473,0.10538494,-0.2994429,0.740083634853363
0.4178111,-0.13658783,0.21373829,0.2834862,0.016339043,0.39756823,0.17198794,0.3877213,0.32725295,0.15562004,0.13231963,0.09791907,0.011481069,0.14639632,0.2447352,-0.3203534,0.589428186416626
0.17530653,-0.12931514,0.1100854,0.49267426,0.27357915,0.5442413,0.23324111,0.13777101,0.13222842,-0.009925594,0.11941295,-0.08223472,0.055191565,-0.35777694,-0.17545806,-0.22985063,0.6524834632873535
0.26047146,-0.098160855,0.21897909,0.32163087,0.3646815,0.31143427,0.31329185,0.33386424,0.18209545,0.051232234,0.083987124,-0.0059083398,-0.07537101,-0.31486022,0.13175972,-0.40800634,0.8206761479377747
0.025675762,-0.12712498,0.07638267,0.33966205,0.32218575,0.17616369,0.29709136,0.08765513,0.101586536,-0.13794613,0.09697474,-0.28035486,-0.0953274,-0.66913027,-0.0493525,-0.23362608,0.6448225378990173
0.24352403,-0.15053324,0.08858837,0.2451621,0.29505527,0.18190725,0.11150489,0.34823552,0.46969965,-0.19344619,0.14918192,-0.2163929,0.020346494,-0.3380361,0.04463896,-0.3904345,0.7741004228591919
0.33084837,-0.00735467,0.052761026,0.394382,0.30585483,0.36626014,0.39938542,0.27877805,0.32575315,0.10898017,0.05093553,0.15626433,0.09340593,-0.3099865,-0.120994695,-0.052762922,0.5160778164863586
0.47381547,-0.1352913,0.21230553,0.27342787,0.41323218,0.2292721,0.03210781,0.26271722,0.19135512,0.22167575,0.10014666,-0.021565322,0.05140661,-0.48294866,-0.07321638,-0.080542095,0.590975284576416
0.41832945,-0.17125422,0.16447902,0.36958155,0.21497416,0.32562822,0.11974285,0.3046676,0.33273974,-0.02741182,0.098098315,-0.053709354,0.046103444,-0.43561926,-0.07577595,-0.22586155,0.6874389052391052
0.3229531,-0.18564099,0.24722475,0.39421332,0.28534192,0.45980763,0.23497094,0.3216251,0.17075369,0.013777409,0.06165474,0.19235542,0.16897881,-0.10181527,0.07769067,-0.2794867,0.7548019289970398
0.3074938,-0.13436255,0.12527792,0.20518392,0.2755253,0.3990358,0.24135521,0.42443556,0.20607474,-0.0069985464,0.073908746,0.21172151,0.14450513,-0.41684046,0.020009698,-0.2611803,0.7620055079460144
-0.019387348,-0.062780954,-0.05491309,0.32757527,0.45884445,0.3802802,0.18306188,0.2042695,0.2379156,0.09007711,-0.010203448,-0.2539,-0.22378097,-0.40513477,0.04344948,-0.3310371,0.7263228893280029
-0.028959218,-0.23828574,-0.07523841,0.36288035,0.36065337,0.4859579,0.0124735655,0.18401442,0.27623302,0.22671936,0.110256255,-0.12225572,-0.18671352,-0.35701224,-0.040580682,-0.29329118,0.7059725522994995
0.36112797,-0.011734884,0.31392574,0.22292401,0.105053835,0.25192368,0.4323903,0.16799842,0.31603876,-0.21283053,0.1442848,-0.11408797,-0.10165307,-0.12580958,0.15895402,-0.4484177,0.6488516926765442
0.42711702,0.085086524,-0.051720258,0.46800926,-0.00059671875,0.29764113,0.23134911,0.32920533,0.4015258,-0.14077933,0.106685884,-0.19370018,-0.15632175,-0.15218456,0.018759381,-0.2454435,0.4598602056503296
0.1003946,-0.3378161,0.18827091,0.18613626,0.36271644,0.41288328,-0.061661717,0.26519367,-0.21768978,0.042330414,-0.00068125915,-0.22547936,0.047453042,-0.42952648,0.15561996,-0.34432337,0.8229007720947266
0.056396984,0.02221782,0.15310994,0.34711602,0.15934666,0.42638654,0.06923264,0.24762829,0.49450967,-0.32908347,0.16136122,-0.114461064,0.1628728,-0.21825975,0.19451201,-0.27406126,0.7388145923614502
0.4594853,-0.2891828,0.3032405,0.24095073,0.16226304,0.10347319,0.2054811,0.22292589,0.28308684,0.032680854,0.10959106,-0.15366645,-0.1667595,-0.41665602,-0.10577094,-0.31121022,0.609880268573761
0.15687785,-0.084483474,0.07708127,0.33925816,0.2576124,0.42264864,0.34387246,0.17581347,0.21534106,-0.117760174,0.07887038,-0.13082486,-0.10247334,-0.2998744,0.02944506,-0.5178729,0.7844884395599365
0.14413321,-0.14556016,0.14838456,0.3003332,0.20784484,0.43568787,-0.05308844,0.31727377,0.14185315,0.30744866,0.20772374,-0.36670315,-0.14043906,-0.250834,0.19242115,-0.31205985,0.6735840439796448
0.14991966,-0.041621827,0.22103174,0.23658127,0.44556323,0.14823489,0.2423408,0.23526008,0.32746336,0.05399992,0.05122459,-0.01370179,-0.07671531,-0.28233472,0.35601118,-0.45944244,0.855127215385437
0.29249436,-0.26790574,0.25397202,0.30261263,0.1721285,0.46680498,-0.028777072,0.3433521,0.0799568,0.22367413,0.15670824,-0.019619897,0.07300134,-0.10933172,0.2146606,-0.41906565,0.7854189276695251
-0.09590871,-0.23138517,-0.014624742,0.4262935,0.22403973,0.5283223,0.25395438,-0.015329129,-0.03435022,-0.31498995,0.13666064,-0.14620167,0.12441617,-0.34958267,0.08154728,-0.27656683,0.7125555872917175
0.16018234,-0.24699977,0.3395361,0.20915723,0.22068848,0.35157806,0.17789623,0.3514879,-0.03309045,0.042925354,0.05485379,-0.098820716,0.043410327,-0.25593653,0.25072852,-0.5299388,0.8830640912055969
-0.059232347,-0.25299165,0.27991748,0.114594564,0.12853336,0.14836182,-0.036575608,0.17442407,-0.0106035955,-0.39626893,0.09943643,-0.16051337,0.17075884,-0.49012154,0.24401475,-0.49899188,0.8387258648872375
-0.15191622,-0.2343812,0.006001196,0.19350736,0.41454065,0.15695158,0.07490392,0.10659392,0.10664767,-0.31882513,-0.014422261,-0.18734828,-0.038960386,-0.46961984,0.18370537,-0.5166393,0.8717579245567322
0.1529766,-0.3193854,0.23201661,0.27082095,0.36401144,0.4212431,0.23382893,0.23412974,0.045947835,-0.018196473,-0.007668999,0.14460236,0.13558148,-0.32528225,0.11849825,-0.40783444,0.8985980749130249
0.058900002,-0.29492956,0.13423319,0.17717485,0.36752674,0.51111096,0.19621766,0.25474676,0.118844375,0.26245937,-0.041385625,0.11671728,0.022174774,-0.11021543,0.26925164,-0.42065436,0.8420615792274475
0.09327439,0.052345406,0.112489894,0.36084068,0.35154405,0.3879982,0.33172172,0.26825556,0.16396318,0.14241228,0.016414195,0.16012996,0.005718095,-0.075041845,0.3516853,-0.4326095,0.7745065093040466
-0.00085123366,0.013997766,-0.0059417496,0.28532335,0.38280183,0.18739003,0.28802553,0.25897092,0.295807,0.00940261,0.005897742,0.0013638919,-0.12819304,-0.3581738,0.3592174,-0.47465345,0.8320907354354858
-0.093875624,-0.32447717,0.12297954,0.29146495,0.36531702,0.33063948,0.077449545,0.07012661,0.06382446,-0.25819048,0.027988773,-0.23626861,-0.0044636806,-0.45188245,0.046193145,-0.44546315,0.8598353862762451
-0.17556493,-0.37419316,0.24958405,0.14728089,0.2999725,0.21917023,-0.032616954,0.14614998,-0.06749044,-0.08229103,-0.0845908,-0.12402691,0.02061746,-0.3303336,0.31569138,-0.5845155,0.91749507188797
-0.05177299,-0.28719,0.2136411,0.14877413,0.5021448,-0.02616267,-0.18901359,0.18471391,-0.007906222,-0.032469817,0.046332587,-0.19473638,-0.15101805,-0.47643745,0.2696969,-0.40082982,0.8220465183258057
0.033923622,-0.07617546,0.18871456,0.23207304,0.14128524,0.20701803,0.5459328,0.11497955,-0.17929587,-0.10352114,-0.0010019233,-0.16228725,-0.011223483,-0.5212055,0.11374044,-0.41901642,0.6436585187911987
0.070333,-0.17874685,0.23487744,0.06559005,0.41282842,0.0035959503,-0.14846507,0.33716354,0.2956956,-0.079259224,-0.037829634,0.16656333,-0.032692406,-0.32054827,0.3397662,-0.50529057,0.8958544731140137
-0.13066356,-0.15788172,0.11431108,0.21849239,0.25818148,0.104606844,0.35730004,0.078827985,-0.07153061,-0.46410173,-0.054616388,0.15002279,0.06666583,-0.50869006,0.11393328,-0.40438786,0.740172803401947
-0.14387804,-0.35658443,0.24981946,0.08729954,0.27260596,0.06244471,-0.15707716,0.25882167,-0.04408373,-0.08102196,-0.04059249,0.089771844,0.12276699,-0.4321841,0.31441692,-0.5415837,0.9019930362701416
-0.070935786,-0.22694749,0.25171247,0.039144926,-0.004074464,0.006831047,-0.15682885,0.027189033,-0.05978733,-0.37900025,-0.02886257,-0.57803625,-0.1705094,-0.34174064,0.06983125,-0.46932122,0.5048119425773621
0.16229177,-0.031926908,0.10517365,0.4127364,0.28034097,0.24114878,0.13903375,0.30069563,0.2081779,-0.026310658,0.05209599,-0.25901413,-0.1526581,-0.2497299,0.2402861,-0.53618807,0.8106755614280701
0.12483821,-0.27648687,0.25542516,0.25675154,0.3187128,0.35965785,0.25613058,0.25592718,0.023873452,0.070864245,-0.0074404557,0.18097723,-0.05545258,-0.24766159,0.21430518,-0.5157868,0.8958461880683899
0.2557277,-0.025374057,0.21474446,0.26343143,0.2563622,0.100402266,0.37375292,0.38812304,0.2119586,-0.3206019,-0.044062935,0.02547245,0.05402976,-0.4039452,0.16738205,-0.32848936,0.7564362287521362
-0.16125003,-0.2523446,0.1900469,0.10700246,0.2015928,-0.019258542,-0.2331765,0.13993229,0.15982564,-0.33858845,0.077862605,-0.29390505,0.03742133,-0.36218747,0.31723887,-0.5309808,0.7925630807876587
-0.013757023,0.14063714,0.1232127,0.2362724,0.30101067,0.00026002165,0.20341527,0.13543019,0.102170005,0.10734429,-0.049873564,-0.20424055,-0.27719197,-0.4311862,0.18559602,-0.62875545,0.6704422831535339
-0.22937822,-0.09601772,0.17911774,0.13322918,0.18187654,0.056246944,0.05702092,0.11139965,0.11112665,-0.24361686,-0.08907944,-0.29524326,-0.18942662,-0.14805284,0.50797516,-0.59479916,0.7508611679077148
0.20635824,-0.35335416,0.013481613,0.16572228,0.3378521,0.30373764,0.08774769,0.39578864,0.37465772,-0.15362197,0.05632278,0.12446286,0.14843093,-0.43314937,-0.010785501,-0.20436406,0.7956196069717407
-0.017405046,0.03050695,0.0336597,0.26418558,0.383653,0.14113326,0.213715,0.30448505,0.21554488,-0.16846761,-0.017495822,0.15263829,-0.029229334,-0.24649279,0.44180423,-0.5168136,0.8722290396690369
-0.1411148,-0.13908607,0.18151699,0.13563056,0.31687987,0.2801106,0.31936574,0.19686101,-0.012993664,-0.11486345,-0.0776738,0.14147931,0.054925464,-0.32289258,0.3658201,-0.5561126,0.8991901874542236
0.16598336,-0.28539023,0.26833323,0.17703545,0.029025618,0.24352713,-0.25747913,0.20902355,0.34006357,-0.27142498,0.23472306,-0.17686065,0.20561555,-0.17592224,0.094716206,-0.50954527,0.7483624219894409
0.26457697,0.029105598,0.16607983,0.14088155,0.20771444,0.16334833,0.24495468,0.47817245,0.43557543,-0.20407341,0.018512556,0.30670682,0.080849916,-0.24011555,0.2101481,-0.2985029,0.7138512134552002
0.111736394,-0.44692868,0.28428885,0.1368841,0.3860498,0.39201358,0.06750668,0.31267774,-0.023532566,0.086317904,-0.10340423,0.19123615,0.14972883,-0.26630569,0.12799522,-0.3437882,0.8723381757736206
-0.061101962,-0.052150823,0.38138464,0.19538413,0.2567379,-0.036117204,-0.15146197,0.19368124,0.15056708,-0.0308747,0.08815599,-0.18750124,-0.030438174,0.04491038,0.5321662,-0.5740641,0.7378767132759094
0.07711341,-0.08358266,0.09485218,0.13039349,0.32566068,-0.27380136,-0.06670847,0.1984644,0.3564177,-0.09185093,-0.053703424,-0.15485474,-0.33431372,-0.6218471,-0.07785564,-0.263349,0.5028867721557617
-0.39074185,-0.10819151,-0.26457092,0.23355515,0.2789338,0.37094668,0.12422912,-0.0025712436,-0.09169301,-0.13733885,-0.1251705,-0.012750388,0.0406643,-0.47275755,0.30139485,-0.3480411,0.6867119073867798
-0.030619394,-0.046812724,0.26190197,0.29920685,0.41242337,0.50075346,-0.078492194,0.17802894,0.16940142,0.07158945,0.19649304,-0.042093538,0.102271356,0.060886256,0.29507062,-0.45234376,0.8154003620147705
-0.40814063,-0.13260454,0.034825046,0.14267296,0.41873026,0.22156063,0.09492663,0.11858142,-0.064153016,-0.07334876,0.01861084,-0.19311519,-0.051148128,-0.26051837,0.41763544,-0.50470924,0.8106618523597717
0.07911274,0.019911956,0.11511165,0.4066077,0.44850916,0.18470135,0.16379553,0.27589247,0.2188016,-0.22206172,0.04470061,-0.06866198,-0.054620843,-0.48046604,0.12767324,-0.35001978,0.8250901699066162
-0.1108615,-0.18418027,-0.14575806,0.2637245,0.18388994,0.31756124,0.14502166,0.18291482,0.33639148,-0.014453742,-0.026256839,0.2574311,-0.1540776,-0.094032265,0.39534417,-0.5519369,0.7983315587043762
-0.17371246,-0.18910071,0.18680194,0.14100151,0.20943628,0.3116373,-0.07212183,0.14045353,0.078769475,-0.23344555,0.009898844,-0.17990004,0.07110303,-0.23361273,0.27785957,-0.6952542,0.8983205556869507
-0.12248825,-0.36277205,0.3756307,0.034830652,-0.06806046,0.36903772,0.04949959,0.0024505637,-0.26298016,-0.29783815,0.0483835,-0.22234876,-0.04752766,-0.28144205,0.17667614,-0.49545437,0.6660029888153076
-0.010509046,-0.037709128,-0.108339585,0.2887913,0.31755406,0.40913472,0.39711672,0.11328729,0.22142604,-0.066350184,0.035629835,0.10792187,-0.038880024,-0.471476,0.1577842,-0.38667375,0.7687762975692749
-0.11828699,-0.3457629,0.28147638,0.087994024,0.15336294,0.237294,0.13988413,0.14579669,-0.15480073,-0.069398895,-0.070614226,0.13338266,0.24717504,-0.30133677,0.34553406,-0.5796391,0.8616331815719604
-0.010062058,-0.20053615,0.13711093,0.23601545,-0.04419315,0.41885158,0.16470407,0.25396156,0.027374873,-0.20610626,0.0059853117,0.14634702,0.24662611,-0.047662936,0.31863457,-0.62198156,0.8044444918632507
0.22380728,-0.034381274,0.19756486,0.33171874,0.16949789,0.4942914,0.24210477,0.29550624,0.14982018,-0.08532781,0.15710191,0.2603892,0.33574778,0.06832488,0.2664609,-0.26468873,0.6739985346794128
-0.026194116,-0.040881313,0.36385092,0.018092137,0.16581255,-0.077478915,0.111223824,0.38935912,0.040490746,-0.227822,-0.093463086,0.19991796,0.030866694,-0.32555902,0.41651765,-0.5336538,0.7923764586448669
0.15603112,0.008617548,0.022893593,0.33885777,0.32140514,0.32513025,0.09461077,0.4383106,0.38093317,0.23707204,0.04120579,0.16542962,-0.041736666,-0.13261473,0.271437,-0.3560452,0.7462723851203918
-0.14268644,-0.30471992,-0.09994031,0.24561414,0.23151354,0.54364175,0.08118516,0.09015472,0.23447558,-0.26278076,0.13639125,0.01439198,0.17853719,-0.15671174,0.12767649,-0.48685792,0.830271303653717
-0.13209479,-0.3623593,0.19695525,0.20097244,0.17577021,0.34918123,0.1689148,0.086576834,-0.07211334,-0.16329136,0.016442303,-0.2674943,0.039156336,-0.5104327,0.024580067,-0.4656697,0.791726291179657
0.06544112,-0.029412193,0.08115641,0.23578511,0.42153,0.016518561,0.16168633,0.32222202,0.26087984,0.06645549,0.007857526,0.109624304,-0.16171788,-0.33874294,0.32756177,-0.54036236,0.8408615589141846
0.11806487,-0.34407923,0.14101574,0.19390845,0.22506699,0.2377268,0.076337546,0.37374762,0.041820638,0.0034719494,-0.053947385,0.12169809,0.110558935,-0.4598935,0.2580449,-0.49770096,0.9258669018745422
0.20608912,0.107451856,0.04819533,0.21440089,0.23913614,0.20259725,0.3751454,0.2955514,0.41146496,-0.15865055,0.09632941,0.21541892,0.09722702,-0.4494939,0.17201719,-0.28306988,0.6891685724258423
0.06831701,-0.11282805,0.13634048,0.20366034,0.2694645,0.34871793,0.11986143,0.27467903,0.50397,-0.39976996,0.18035012,0.10863313,0.100465365,-0.13807201,0.19079803,-0.33884433,0.8072669506072998
